versionUri	language	subcorpus	uncorrected_OCR	date	author_ar	author_lat	book	title_ar	title_lat	ed_info	id	status	tok_length	char_length	url	tags	author_from_uri	author_lat_shuhra	author_lat_full_name	city_ar	city_lat	institution_ar	institution_lat	shelfmark	catalog_ref	parts
MS0044LondonKhalili.DOC28AR4.IEDC0055-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/55/	IEDC0055	pri	60	233	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC28AR4/MS0044LondonKhalili.DOC28AR4.IEDC0055-ara1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 28 [AR 4]		
MS0044LondonKhalili.DOC29AR9.IEDC0057-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/57/	IEDC0057	pri	66	261	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC29AR9/MS0044LondonKhalili.DOC29AR9.IEDC0057-ara1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 29 [AR 9]		
MS0044LondonKhalili.DOC30AR8.IEDC0038-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/38/	IEDC0038	pri	99	411	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC30AR8/MS0044LondonKhalili.DOC30AR8.IEDC0038-ara1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 30 [AR 8]		
MS0044LondonKhalili.DOC31AR2.IEDC0052-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/52/	IEDC0052	pri	57	226	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC31AR2/MS0044LondonKhalili.DOC31AR2.IEDC0052-ara1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 31 [AR 2]		
MS0044LondonKhalili.DOC32AR19.IEDC0054-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/54/	IEDC0054	pri	71	275	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC32AR19/MS0044LondonKhalili.DOC32AR19.IEDC0054-ara1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 32 [AR 19]		
MS0044LondonKhalili.DOC33AR32.IEDC0045-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/45/	IEDC0045	pri	67	251	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC33AR32/MS0044LondonKhalili.DOC33AR32.IEDC0045-ara1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 33 [AR 32]		
MS0044LondonKhalili.DOC34AR22.IEDC0048-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/48/	IEDC0048	pri	81	324	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC34AR22/MS0044LondonKhalili.DOC34AR22.IEDC0048-ara1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 34 [AR 22]		
MS0044LondonKhalili.DOC35AR12.IEDC0027-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/27/	IEDC0027	pri	95	346	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC35AR12/MS0044LondonKhalili.DOC35AR12.IEDC0027-ara1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 35 [AR 12]		
MS0044LondonKhalili.DOC36AR5.IEDC0042-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/42/	IEDC0042	pri	73	271	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC36AR5/MS0044LondonKhalili.DOC36AR5.IEDC0042-ara1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 36 [AR 5]		
MS0044LondonKhalili.DOC37.IEDC0255-per1	per	MSS	False							https://www.invisible-east.org/corpus/255/	IEDC0255	pri	260	984	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC37/MS0044LondonKhalili.DOC37.IEDC0255-per1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 37		
MS0044LondonKhalili.DOC38.IEDC0257-per1ara1	per,ara	MSS	False							https://www.invisible-east.org/corpus/257/	IEDC0257	pri	283	1113	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC38/MS0044LondonKhalili.DOC38.IEDC0257-per1ara1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 38		
MS0044LondonKhalili.DOC39.IEDC0254-per1	per	MSS	False							https://www.invisible-east.org/corpus/254/	IEDC0254	pri	91	334	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC39/MS0044LondonKhalili.DOC39.IEDC0254-per1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 39		
MS0044LondonKhalili.DOC40.IEDC0256-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/256/	IEDC0256	pri	143	531	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC40/MS0044LondonKhalili.DOC40.IEDC0256-ara1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 40		
MS0044LondonKhalili.DOC41.IEDC1224-per1	per	MSS	False							https://www.invisible-east.org/corpus/1224/	IEDC1224	pri	102	370	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC41/MS0044LondonKhalili.DOC41.IEDC1224-per1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 41		
MS0044LondonKhalili.DOC42AR18.IEDC0037-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/37/	IEDC0037	pri	67	265	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC42AR18/MS0044LondonKhalili.DOC42AR18.IEDC0037-ara1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 42 [AR 18]		
MS0044LondonKhalili.DOC43AR10.IEDC0030-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/30/	IEDC0030	pri	61	240	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC43AR10/MS0044LondonKhalili.DOC43AR10.IEDC0030-ara1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 43 [AR 10]		
MS0044LondonKhalili.DOC44AR17.IEDC0053-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/53/	IEDC0053	pri	65	254	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC44AR17/MS0044LondonKhalili.DOC44AR17.IEDC0053-ara1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 44 [AR 17]		
MS0044LondonKhalili.DOC45AR20.IEDC0058-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/58/	IEDC0058	pri	94	339	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC45AR20/MS0044LondonKhalili.DOC45AR20.IEDC0058-ara1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 45 [AR 20]		
MS0044LondonKhalili.DOC46AR29.IEDC0039-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/39/	IEDC0039	pri	78	284	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC46AR29/MS0044LondonKhalili.DOC46AR29.IEDC0039-ara1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 46 [AR 29]		
MS0044LondonKhalili.DOC47AR21.IEDC0035-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/35/	IEDC0035	pri	114	454	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC47AR21/MS0044LondonKhalili.DOC47AR21.IEDC0035-ara1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 47 [AR 21]		
MS0044LondonKhalili.DOC48.IEDC1227-per1	per	MSS	False							https://www.invisible-east.org/corpus/1227/	IEDC1227	pri	255	978	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC48/MS0044LondonKhalili.DOC48.IEDC1227-per1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 48		
MS0044LondonKhalili.DOC49.IEDC1253-per1	per	MSS	False							https://www.invisible-east.org/corpus/1253/	IEDC1253	pri	205	852	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC49/MS0044LondonKhalili.DOC49.IEDC1253-per1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 49		
MS0044LondonKhalili.DOC5.IEDC0024-bac1	bac	MSS	False							https://www.invisible-east.org/corpus/24/	IEDC0024	pri	734	4064	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC5/MS0044LondonKhalili.DOC5.IEDC0024-bac1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 5		
MS0044LondonKhalili.DOC50Recto.IEDC1254-per1	per	MSS	False							https://www.invisible-east.org/corpus/1254/	IEDC1254	pri	297	1121	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC50Recto/MS0044LondonKhalili.DOC50Recto.IEDC1254-per1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 50, recto		
MS0044LondonKhalili.DOC50Verso.IEDC1255-per1	per	MSS	False							https://www.invisible-east.org/corpus/1255/	IEDC1255	pri	170	635	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC50Verso/MS0044LondonKhalili.DOC50Verso.IEDC1255-per1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 50, verso		
MS0044LondonKhalili.DOC51.IEDC1256-per1ara1	per,ara	MSS	False							https://www.invisible-east.org/corpus/1256/	IEDC1256	pri	451	1750	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC51/MS0044LondonKhalili.DOC51.IEDC1256-per1ara1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 51		
MS0044LondonKhalili.DOC52.IEDC1258-ara1per1	ara,per	MSS	False							https://www.invisible-east.org/corpus/1258/	IEDC1258	pri	127	524	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC52/MS0044LondonKhalili.DOC52.IEDC1258-ara1per1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 52		
MS0044LondonKhalili.DOC53.IEDC1259-ara1per1	ara,per	MSS	False							https://www.invisible-east.org/corpus/1259/	IEDC1259	pri	271	1334	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC53/MS0044LondonKhalili.DOC53.IEDC1259-ara1per1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 53		
MS0044LondonKhalili.DOC54.IEDC1260-ara1per1	ara,per	MSS	False							https://www.invisible-east.org/corpus/1260/	IEDC1260	pri	235	1125	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC54/MS0044LondonKhalili.DOC54.IEDC1260-ara1per1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 54		
MS0044LondonKhalili.DOC55.IEDC0018-bac1	bac	MSS	False							https://www.invisible-east.org/corpus/18/	IEDC0018	pri	1108	6669	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC55/MS0044LondonKhalili.DOC55.IEDC0018-bac1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 55		
MS0044LondonKhalili.DOC58.IEDC0012-bac1	bac	MSS	False							https://www.invisible-east.org/corpus/12/	IEDC0012	pri	25	91	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC58/MS0044LondonKhalili.DOC58.IEDC0012-bac1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 58		
MS0044LondonKhalili.DOC8.IEDC0021-bac1	bac	MSS	False							https://www.invisible-east.org/corpus/21/	IEDC0021	pri	448	2867	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonKhalili/MS0044LondonKhalili.DOC8/MS0044LondonKhalili.DOC8.IEDC0021-bac1					لندن	London	مجموعة الخليلي	Khalili Collection	DOC 8		
MS0044LondonSOAS.YarkandArabic1GronkeV.IEDC0139-ara1ugo1ota1	ara,ugo,ota	MSS	False							https://www.invisible-east.org/corpus/139/	IEDC0139	pri	378	1640	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonSOAS/MS0044LondonSOAS.YarkandArabic1GronkeV/MS0044LondonSOAS.YarkandArabic1GronkeV.IEDC0139-ara1ugo1ota1					لندن	London	مكتبة مدرسة الدراسات الشرقية والافريقية	Library of the School of Oriental and African Studies (SOAS)	Arabic No. 1 (Gronke V)		
MS0044LondonSOAS.YarkandArabic2GronkeI.IEDC0133-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/133/	IEDC0133	pri	496	2175	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonSOAS/MS0044LondonSOAS.YarkandArabic2GronkeI/MS0044LondonSOAS.YarkandArabic2GronkeI.IEDC0133-ara1					لندن	London	مكتبة مدرسة الدراسات الشرقية والافريقية	Library of the School of Oriental and African Studies (SOAS)	Arabic No. 2 (Gronke I)		
MS0044LondonSOAS.YarkandArabic5GronkeIII.IEDC0137-ara1ugo1	ara,ugo	MSS	False							https://www.invisible-east.org/corpus/137/	IEDC0137	pri	533	2346	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonSOAS/MS0044LondonSOAS.YarkandArabic5GronkeIII/MS0044LondonSOAS.YarkandArabic5GronkeIII.IEDC0137-ara1ugo1					لندن	London	مكتبة مدرسة الدراسات الشرقية والافريقية	Library of the School of Oriental and African Studies (SOAS)	Arabic No. 5 (Gronke III)		
MS0044LondonSOAS.YarkandArabic6GronkeII.IEDC0134-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/134/	IEDC0134	pri	528	2335	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonSOAS/MS0044LondonSOAS.YarkandArabic6GronkeII/MS0044LondonSOAS.YarkandArabic6GronkeII.IEDC0134-ara1					لندن	London	مكتبة مدرسة الدراسات الشرقية والافريقية	Library of the School of Oriental and African Studies (SOAS)	Arabic No. 6 (Gronke II)		
MS0044LondonSOAS.YarkandArabic7GronkeIV.IEDC0138-ara1	ara	MSS	False							https://www.invisible-east.org/corpus/138/	IEDC0138	pri	145	623	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonSOAS/MS0044LondonSOAS.YarkandArabic7GronkeIV/MS0044LondonSOAS.YarkandArabic7GronkeIV.IEDC0138-ara1					لندن	London	مكتبة مدرسة الدراسات الشرقية والافريقية	Library of the School of Oriental and African Studies (SOAS)	Arabic No. 7 (Gronke IV)		
MS0044LondonSOAS.YarkandTurki1ContinuedErdalDocV.IEDC0160-ugo1	ugo	MSS	False							https://www.invisible-east.org/corpus/160/	IEDC0160	pri	2	14	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonSOAS/MS0044LondonSOAS.YarkandTurki1ContinuedErdalDocV/MS0044LondonSOAS.YarkandTurki1ContinuedErdalDocV.IEDC0160-ugo1					لندن	London	مكتبة مدرسة الدراسات الشرقية والافريقية	Library of the School of Oriental and African Studies (SOAS)	Turki 1 continued (Erdal Doc. V)		
MS0044LondonSOAS.YarkandTurki3ErdalDocIV.IEDC0156-ugo1	ugo	MSS	False							https://www.invisible-east.org/corpus/156/	IEDC0156	pri	2	14	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonSOAS/MS0044LondonSOAS.YarkandTurki3ErdalDocIV/MS0044LondonSOAS.YarkandTurki3ErdalDocIV.IEDC0156-ugo1					لندن	London	مكتبة مدرسة الدراسات الشرقية والافريقية	Library of the School of Oriental and African Studies (SOAS)	Turki 3 (Erdal Doc. IV)		
MS0044LondonSOAS.YarkandTurki4_5ErdalDocI.IEDC0153-ugo1	ugo	MSS	False							https://www.invisible-east.org/corpus/153/	IEDC0153	pri	2	14	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonSOAS/MS0044LondonSOAS.YarkandTurki4_5ErdalDocI/MS0044LondonSOAS.YarkandTurki4_5ErdalDocI.IEDC0153-ugo1					لندن	London	مكتبة مدرسة الدراسات الشرقية والافريقية	Library of the School of Oriental and African Studies (SOAS)	Turki 4+5 (Erdal Doc. I)		
MS0044LondonSOAS.YarkandTurki6ErdalDocII.IEDC0154-ugo1	ugo	MSS	False							https://www.invisible-east.org/corpus/154/	IEDC0154	pri	2	14	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonSOAS/MS0044LondonSOAS.YarkandTurki6ErdalDocII/MS0044LondonSOAS.YarkandTurki6ErdalDocII.IEDC0154-ugo1					لندن	London	مكتبة مدرسة الدراسات الشرقية والافريقية	Library of the School of Oriental and African Studies (SOAS)	Turki 6 (Erdal Doc. II)		
MS0044LondonSOAS.YarkandTurki7ErdalDocIII.IEDC0155-ugo1	ugo	MSS	False							https://www.invisible-east.org/corpus/155/	IEDC0155	pri	2	14	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonSOAS/MS0044LondonSOAS.YarkandTurki7ErdalDocIII/MS0044LondonSOAS.YarkandTurki7ErdalDocIII.IEDC0155-ugo1					لندن	London	مكتبة مدرسة الدراسات الشرقية والافريقية	Library of the School of Oriental and African Studies (SOAS)	Turki 7 (Erdal Doc. III)		
MS0044LondonSOAS.YarkandUnknownShelfmarkErdalVI.IEDC0161-uga1	uga	MSS	False							https://www.invisible-east.org/corpus/161/	IEDC0161	pri	2	14	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonSOAS/MS0044LondonSOAS.YarkandUnknownShelfmarkErdalVI/MS0044LondonSOAS.YarkandUnknownShelfmarkErdalVI.IEDC0161-uga1					لندن	London	مكتبة مدرسة الدراسات الشرقية والافريقية	Library of the School of Oriental and African Studies (SOAS)	Unknown Shelfmark (Erdal VI)		
MS0044LondonSamFogg.SimsWilliamsAn.IEDC0016-bac1	bac	MSS	False							https://www.invisible-east.org/corpus/16/	IEDC0016	pri	17	84	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonSamFogg/MS0044LondonSamFogg.SimsWilliamsAn/MS0044LondonSamFogg.SimsWilliamsAn.IEDC0016-bac1					لندن	London	سام فوج لالكتب النادرة	Sam Fogg Rare Books	Sims-Williams an		
MS0044LondonSamFogg.SimsWilliamsJd.IEDC0026-bac1	bac	MSS	False							https://www.invisible-east.org/corpus/26/	IEDC0026	pri	32	150	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonSamFogg/MS0044LondonSamFogg.SimsWilliamsJd/MS0044LondonSamFogg.SimsWilliamsJd.IEDC0026-bac1					لندن	London	سام فوج لالكتب النادرة	Sam Fogg Rare Books	Sims-Williams jd		
MS0044LondonSamFogg.SimsWilliamsJi.IEDC0015-bac1	bac	MSS	False							https://www.invisible-east.org/corpus/15/	IEDC0015	pri	68	379	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonSamFogg/MS0044LondonSamFogg.SimsWilliamsJi/MS0044LondonSamFogg.SimsWilliamsJi.IEDC0015-bac1					لندن	London	سام فوج لالكتب النادرة	Sam Fogg Rare Books	Sims-Williams ji		
MS0044LondonSamFogg.SimsWilliamsNn.IEDC0023-bac1	bac	MSS	False							https://www.invisible-east.org/corpus/23/	IEDC0023	pri	542	3340	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonSamFogg/MS0044LondonSamFogg.SimsWilliamsNn/MS0044LondonSamFogg.SimsWilliamsNn.IEDC0023-bac1					لندن	London	سام فوج لالكتب النادرة	Sam Fogg Rare Books	Sims-Williams Nn		
MS0044LondonSamFogg.SimsWilliamsR.IEDC0022-bac1	bac	MSS	False							https://www.invisible-east.org/corpus/22/	IEDC0022	pri	166	971	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonSamFogg/MS0044LondonSamFogg.SimsWilliamsR/MS0044LondonSamFogg.SimsWilliamsR.IEDC0022-bac1					لندن	London	سام فوج لالكتب النادرة	Sam Fogg Rare Books	Sims-Williams R		
MS0044LondonSamFogg.SimsWilliamsSs.IEDC0006-bac1	bac	MSS	False							https://www.invisible-east.org/corpus/6/	IEDC0006	pri	89	486	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonSamFogg/MS0044LondonSamFogg.SimsWilliamsSs/MS0044LondonSamFogg.SimsWilliamsSs.IEDC0006-bac1					لندن	London	سام فوج لالكتب النادرة	Sam Fogg Rare Books	Sims-Williams Ss		
MS0044LondonSamFogg.SimsWilliamsTt.IEDC0020-bac1	bac	MSS	False							https://www.invisible-east.org/corpus/20/	IEDC0020	pri	247	1480	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0044LondonSamFogg/MS0044LondonSamFogg.SimsWilliamsTt/MS0044LondonSamFogg.SimsWilliamsTt.IEDC0020-bac1					لندن	London	سام فوج لالكتب النادرة	Sam Fogg Rare Books	Sims-Williams Tt		
MS0047OsloSchoeyen.4580.IEDC0009-bac1	bac	MSS	False							https://www.invisible-east.org/corpus/9/	IEDC0009	pri	236	1347	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0047OsloSchoeyen/MS0047OsloSchoeyen.4580/MS0047OsloSchoeyen.4580.IEDC0009-bac1					أوسلو; لندن	Oslo; London	مجموعت شوين	Schøyen Collection	MS 4580		
MS0047OsloSchoeyen.4581.IEDC0007-bac1	bac	MSS	False							https://www.invisible-east.org/corpus/7/	IEDC0007	pri	292	1669	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0047OsloSchoeyen/MS0047OsloSchoeyen.4581/MS0047OsloSchoeyen.4581.IEDC0007-bac1					أوسلو; لندن	Oslo; London	مجموعت شوين	Schøyen Collection	MS 4581		
MS0049BerlinSBB.Landberg209P207B.LMN20251021130512-ara1	ara	MSS	False				1060AbuCaliCabdMalik.SiratShaykhFadil	سيرة الشيخ الفاضل	سيرة الشيخ الفاضل		LMN20251021130512	pri	12095	51170	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0049BerlinSBB/MS0049BerlinSBB.Landberg209P207B/MS0049BerlinSBB.Landberg209P207B.LMN20251021130512-ara1	LMN@Druze :: EXTRACTED_PART				برلين	Berlin	مكتبة برلين الحكومية	State Library of Berlin :: Staatsbibliothek zu Berlin	Staatsbibliothek zu Berlin, Landberg 209	Ahlwardt 4346	1060AbuCaliCabdMalik.SiratShaykhFadil@207B-318B
MS0049LeipzigUBL.Vollers262P2A.LMN20251022140728-ara1	ara	MSS	False				1060AbuCaliCabdMalik.SiratShaykhFadil	مختصر من سيرة الشيخ الفاضل	مختصر من سيرة الشيخ الفاضل		LMN20251022140728	pri	11452	48306	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0049LeipzigUBL/MS0049LeipzigUBL.Vollers262P2A/MS0049LeipzigUBL.Vollers262P2A.LMN20251022140728-ara1	LMN@Druze				لايبزيغ	Leipzig	مكتبة جامعة لايبزيغ	Leipzig University Library :: Universitätsbibliothek Leipzig	Universitätsbibliothek Leipzig, Vollers 262	Vollers :: pp. 73-74	1060AbuCaliCabdMalik.SiratShaykhFadil@2A-60A
MS0049MunichBSB.Arab230P96B.LMN20251023162024-ara1	ara	MSS	False				1060AbuCaliCabdMalik.SiratShaykhFadil	من فضائل المرحوم الشيخ أبو علي عبد الملك	من فضائل المرحوم الشيخ أبو علي عبد الملك		LMN20251023162024	pri	11418	48490	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0049MunichBSB/MS0049MunichBSB.Arab230P96B/MS0049MunichBSB.Arab230P96B.LMN20251023162024-ara1	LMN@Druze :: EXTRACTED_PART				ميونيخ	Munich	المكتبة البافارية الحكومية	Bavarian State Library :: Bayerische Staatsbibliothek	Bayerische Staatsbibliothek, Cod.Arab.230	Aumer :: pp. 72–73.	1060AbuCaliCabdMalik.SiratShaykhFadil@96B-124A
MS0081TokyoKurita.SimsWilliamsZd.IEDC0010-bac1	bac	MSS	False							https://www.invisible-east.org/corpus/10/	IEDC0010	pri	36	178	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0081TokyoKurita/MS0081TokyoKurita.SimsWilliamsZd/MS0081TokyoKurita.SimsWilliamsZd.IEDC0010-bac1					مجهول	Unknown	coلecتoن oف اسo كرت	Majmūʿaŧ Īsāw Kūrītā	Sims-Williams zd		
MS0086BeijingCNL.BH1_19.IEDC1282-jup1	jup	MSS	False							https://www.invisible-east.org/corpus/1282/	IEDC1282	pri	500	2024	/home/admin-kitab/Documents/OpenITI/RELEASE_git/working_dir/AH_repos/MSS/data/MS0086BeijingCNL/MS0086BeijingCNL.BH1_19/MS0086BeijingCNL.BH1_19.IEDC1282-jup1					بكين	Beijing	المكتبة الوطنية الصينية	National Library of China	BH1-19		
